"","Fire_ID","Fire_Year","Fire_Start","BurnDay","Snow_Acc","SnowAccDay","SnowMeltDay","Snow_Melt","SnowCoverDays","ymdPS","peakSnow","sweMean","sweMedian","doPS","tdps","tssm","avg_cmi","avg_vpd","avgBio","cc","age"
"749","SLK19_2002_172",2002,2002-07-05,185,2001-10-03,275,114,2002-04-25,204,2002-05-10,193.2606791,85.17681859,96.34999847,129,-15,71,2.41,5.155,47.6755828857422,45.7035789489746,91.59521484375
"750","NIP56_2002_174",2002,2002-07-12,192,2001-10-30,302,121,2002-05-02,184,2002-04-11,105.1755028,46.65328293,46.74000168,100,21,71,0.96,5.98,46.9753723144531,36.8449668884277,90.5152359008789
"751","NIP101_2002_176",2002,2002-07-19,199,2001-10-09,281,133,2002-05-14,217,2002-04-28,137.1260192,60.43687061,78.68000031,117,16,66,0.48,5.28,21.8588447570801,19.1047439575195,52.2093505859375
"752","SLK21_2002_177",2002,2002-06-29,179,2001-10-30,302,128,2002-05-09,191,2002-04-28,165.8042144,72.92817749,92.73000336,117,11,51,1,4.695,14.3217363357544,15.3351917266846,50.9106216430664
"753","SLK68_2002_178",2002,2002-07-16,196,2001-10-30,302,124,2002-05-05,187,2002-04-28,180.2675512,77.23424012,91.84999847,117,7,72,0.5,5.56333333333333,49.3905487060547,41.4226608276367,88.4268417358398
"754","SLK54_2002_179",2002,2002-07-17,197,2001-11-05,308,124,2002-05-05,181,2002-04-28,192.282057,84.52403338,103.6733322,117,7,73,0.52,5.56333333333333,37.2744445800781,34.609920501709,68.2338409423828
"755","NIP48_2002_180",2002,2002-07-06,186,2001-10-13,285,128,2002-05-09,208,2002-04-28,150.8197669,67.16929907,87.50500488,117,11,58,0.47,5.39,31.4854602813721,24.9172668457031,49.5302734375
"756","NIP47_2002_182",2002,2002-07-05,185,2001-10-30,302,128,2002-05-09,191,2002-04-28,151.3961531,67.29709385,87.67199707,117,11,57,0.45,5.39,29.0293312072754,23.575611114502,44.2839965820312
"757","RED38_2002_186",2002,2002-07-15,195,2001-09-13,255,110,2002-04-21,220,2002-04-28,148.8516062,61.86674711,68.63749695,117,-7,85,1.03,5.18,54.8548622131348,50.4660453796387,73.6972808837891
"758","NIP79_2002_189",2002,2002-07-17,197,2001-10-30,302,128,2002-05-09,191,2002-04-11,101.6329661,48.65837697,58.11800003,100,28,69,0.93,5.49333333333333,29.546350479126,23.1112747192383,50.7121353149414
"759","RED34_2002_190",2002,2002-07-15,195,2001-11-13,316,111,2002-04-22,160,2002-04-18,133.0731564,57.67183838,63.61999893,107,4,84,1.31,5.2475,58.182689666748,53.2850646972656,73.8954544067383
"760","SLK11_2002_54",2002,2002-06-19,169,2001-10-30,302,126,2002-05-07,189,2002-04-28,164.6422869,72.55129654,92.55999756,117,9,43,1.04,4.64,36.9604187011719,31.4973907470703,56.1096153259277
"761","SLK12_2002_55",2002,2002-06-19,169,2001-10-30,302,132,2002-05-13,195,2002-04-28,166.2280401,72.60106475,92.19999695,117,15,37,1.01,4.755,36.3635444641113,34.5603141784668,71.0475769042969
"762","RED55_2002_95",2002,2002-07-18,198,2001-11-10,313,104,2002-04-15,156,2002-04-10,103.5901267,34.90666846,32.90999985,99,5,94,0.49,5.8925,67.1793670654297,59.6116485595703,64.0053405761719
"763","NIP81_2002_96",2002,2002-07-18,198,2001-10-30,302,120,2002-05-01,183,2002-04-06,153.4171385,65.17180344,71.45500183,95,25,78,2.48,6.01,108.452629089355,72.7112045288086,101.162261962891
"764","COC9_2002_100",2002,2002-07-02,182,2001-10-09,281,125,2002-05-06,209,2002-04-11,242.8885687,104.4843309,109.5199966,100,25,57,0,6.75333333333333,52.596565246582,35.312313079834,87.4075546264648
"765","PEM9_2002_104",2002,2002-08-11,222,2001-12-23,356,90,2002-04-01,99,2002-03-26,72.05100182,16.44839424,0,84,6,132,-0.87,7.632,30.5351142883301,19.7944717407227,31.9541416168213
"766","NIP54_2002_173",2002,2002-07-09,189,2001-10-30,302,122,2002-05-03,185,2002-04-12,138.3900035,61.84379344,71.61000061,101,21,67,1.17,5.84666666666667,101.891784667969,76.9908905029297,97.3785705566406
"767","SLK17_2002_193",2002,2002-07-01,181,2001-10-30,302,116,2002-04-27,179,2002-04-11,155.7853896,69.20143984,76.69999695,100,16,65,2.81,5.565,76.7163543701172,60.0495338439941,106.729614257812
"768","SLK5_2001_38",2001,2001-07-21,201,2000-10-03,276,147,2001-05-28,236,2001-03-29,98.51440999,37.49741271,12.65999985,87,60,54,1.79,5.55,32.257251739502,30.121639251709,61.1976661682129
"769","SLK1_2001_63",2001,2001-07-20,200,2000-11-14,318,144,2001-05-25,191,2001-04-24,110.5321802,42.89182813,14.73999977,113,31,56,2.12,5.5,16.2327976226807,26.5607433319092,83.0688247680664
"770","SLK4_2001_64",2001,2001-07-21,201,2000-10-04,277,155,2001-06-05,243,2001-03-29,103.8338041,39.18444538,12.28999996,87,68,46,0.12,6.335,7.19263792037964,6.71764421463013,24.858528137207
"771","SLK47_2002_73",2002,2002-07-13,193,2001-10-30,302,100,2002-04-11,163,2002-04-10,121.8830867,46.16191386,44.13285828,99,1,93,2.86,5.4975,96.1273040771484,64.0334548950195,93.7140121459961
"772","SLK6_2001_37",2001,2001-07-20,200,2000-10-09,282,153,2001-06-03,236,2001-03-29,93.31070025,35.34832736,13.83312511,87,66,47,-0.04,6.185,26.99684715271,26.4064102172852,49.8034934997559
"773","RED1_2002_15",2002,2002-07-17,197,2001-10-24,296,124,2002-05-05,193,2002-04-28,157.0991717,64.02199238,71.41000366,117,7,73,0.23,5.64333333333333,42.0869827270508,37.6802177429199,71.0593643188477
"774","SLK4_2002_17",2002,2002-07-06,186,2001-10-30,302,128,2002-05-09,191,2002-04-28,139.2376188,60.84225367,77.5231049,117,11,58,0.43,5.25666666666667,28.9643306732178,25.2196559906006,55.6261215209961
"775","COC12_2002_53",2002,2002-07-09,189,2001-10-06,278,129,2002-05-10,216,2002-04-28,134.3478704,58.830079,76.48000336,117,12,60,0.5,5.27333333333333,40.2109107971191,32.8248291015625,67.2773666381836
"776","COC19_2002_74",2002,2002-07-12,192,2001-10-09,281,126,2002-05-07,210,2002-04-11,160.8442247,65.16744624,63.54999924,100,26,66,-0.08,6.64,68.5398178100586,52.9662590026855,109.230674743652
"777","SLK31_2002_89",2002,2002-07-09,189,2001-10-28,300,125,2002-05-06,190,2002-04-28,170.7760683,77.01589389,98.41707836,117,8,64,0.47,5.50333333333333,44.2167549133301,35.5770263671875,72.3136215209961
"778","NIP51_2002_94",2002,2002-07-10,190,2001-10-29,301,118,2002-04-29,182,2002-04-09,110.4355072,44.21576125,41.14963925,98,20,72,1.48,5.485,110.294136047363,75.9850845336914,115.32738494873
"779","RED57_2002_163",2002,2002-07-17,197,2001-11-04,307,112,2002-04-23,170,2002-04-28,154.567701,64.56062854,70.42738499,117,-5,85,1.05,5.18,48.8005523681641,51.2026901245117,68.1939926147461
"780","SLK30_2002_184",2002,2002-07-09,189,2001-10-30,302,123,2002-05-04,186,2002-04-28,183.8963752,81.62354185,102.0483322,117,6,66,0.47,5.60333333333333,41.6988182067871,38.6697998046875,71.2568283081055
"781","RED37_2002_187",2002,2002-07-14,194,2001-09-13,255,112,2002-04-23,222,2002-04-28,150.7886714,62.8329752,69.7875061,117,-5,82,1.06,5.18,29.700288772583,36.7552642822266,62.3411407470703
"782","NIP85_2002_103",2002,2002-07-19,199,2001-11-08,311,101,2002-04-12,155,2002-04-06,89.64060228,21.76537482,11.15999985,95,6,98,1.1,5.575,115.354019165039,73.6562881469727,81.8281326293945
"783","NIP75_2002_76",2002,2002-07-16,196,2001-10-21,293,114,2002-04-25,186,2002-04-06,216.5339364,86.99992846,91.81669212,95,19,82,3.09,4.69,91.515022277832,59.7182540893555,93.2130889892578
